Depth,PHIS_SS,SP_NRM,AI,Freq,Amp,Phase
4181.5,0.317,-12.679,5251.9,5.98,6474.58,-38.36
4203.0,0.384,-0.801,-11038.11,5.22,6383.66,5.04
4225.0,0.416,-1.6,-17963.27,4.73,5888.73,42.64
4246.5,0.403,1.531,-11900.93,4.64,5110.47,78.44
4268.0,0.273,-2.922,457.54,4.76,4495.84,114.72
4289.5,0.321,-52.866,10650.83,5.27,4111.42,152.32
4311.0,0.309,-66.776,13534.46,6.35,3773.55,-163.56
4332.5,0.387,4.295,9162.38,7.64,3306.21,-109.11
4354.0,0.346,1.555,-712.98,8.48,2713.34,-44.94
4375.5,0.392,2.635,-10282.44,8.09,2210.98,22.53
4397.0,0.365,-0.993,-12171.42,6.95,1989.12,80.62
4419.0,0.349,2.464,-6334.75,6.01,1959.07,130.38
4440.5,0.397,-1.233,2459.09,4.76,2008.21,173.85
4462.0,0.392,-2.638,8185.42,3.5,1959.0,-155.77
4483.5,0.393,-3.906,7784.77,3.54,1837.02,-131.89
4505.0,0.386,-0.89,3787.05,3.98,1788.16,-100.77
4526.5,0.29,-9.872,-1068.27,3.99,1994.15,-70.15
4548.0,0.281,-41.625,-4358.57,4.91,2470.33,-38.87
4569.5,0.381,2.434,-4943.25,6.54,3024.96,6.02
4591.0,0.369,2.305,-4390.56,7.54,3760.87,62.6
4613.0,0.339,-80.425,-2349.77,7.71,4668.62,123.08
4634.5,0.331,-44.03,2697.28,7.46,5603.88,-177.77
4656.0,0.143,-52.025,9006.51,7.1,6687.9,-121.17
4677.5,0.319,-7.94,9831.84,6.61,7732.5,-67.64
4699.0,0.301,-25.878,124.46,5.97,8380.77,-18.66
4720.5,0.325,-3.799,-12085.77,5.46,8471.1,25.04
4742.0,0.327,-18.35,-14678.47,5.3,8109.65,66.02
4763.5,0.286,-19.679,-5830.26,5.3,7633.94,107.35
4785.0,0.35,-23.898,8148.58,5.1,7298.49,148.3
4807.0,0.36,-5.937,16924.12,4.73,6844.15,-173.52
4828.5,0.351,0.408,13527.47,4.54,5993.61,-138.31
4850.0,0.362,-26.049,1477.59,4.75,4804.92,-103.05
4871.5,0.337,-0.834,-10342.4,5.22,3596.42,-64.65
4893.0,0.355,-32.736,-15548.25,5.74,2606.82,-21.98
4914.5,0.367,-4.846,-12005.47,6.28,1915.65,24.4
4979.0,0.375,-1.193,11937.45,1.27,1046.8,-75.92
5001.0,0.354,-17.728,8969.03,3.23,1258.9,-62.11
5022.5,0.357,-10.377,2859.15,5.14,1477.93,-25.81
5044.0,0.368,5.359,-3660.68,5.77,1547.06,17.69
5065.5,0.368,0.479,-7749.92,5.76,1459.89,63.73
5087.0,0.351,2.475,-6815.75,4.48,1274.94,107.02
5108.5,0.378,3.646,-1960.76,2.36,1128.54,133.26
5130.0,0.364,6.119,2053.49,3.04,1087.58,143.58
5151.5,0.365,3.484,3367.04,5.75,1066.06,-179.62
5173.0,0.375,2.966,3317.06,7.08,1049.86,-127.25
5195.0,0.361,-0.051,1876.38,7.52,1107.78,-69.68
5216.5,0.354,-13.714,-642.88,7.62,1265.23,-10.53
5238.0,0.388,4.046,-2564.41,7.62,1591.78,48.54
5259.5,0.357,-18.293,-3005.7,7.66,2031.09,107.7
5281.0,0.365,0.115,-1250.51,7.7,2415.98,167.47
5302.5,0.343,3.89,2701.4,7.59,2776.68,-132.87
5324.0,0.343,3.596,4998.3,7.31,3066.61,-74.8
5345.5,0.37,4.211,1718.99,6.89,3189.84,-19.45
5367.0,0.37,5.791,-4163.44,6.33,3203.07,32.15
5389.0,0.341,-1.829,-6094.28,5.57,3215.71,78.74
5410.5,0.383,3.401,-2254.17,4.68,3365.62,118.62
5432.0,0.361,4.155,3158.32,4.15,3773.13,151.33
5453.5,0.339,-6.007,5465.05,4.5,4247.22,-176.98
5475.0,0.339,-1.89,4545.37,5.31,4764.95,-138.83
5496.5,0.338,-18.067,2542.78,5.88,5441.1,-94.62
5518.0,0.321,-12.381,-1212.08,6.04,6051.88,-47.64
5539.5,0.37,-2.694,-7257.06,5.86,6322.68,-0.84
5561.0,0.308,-6.343,-10476.5,5.45,6175.77,43.35
5583.0,0.116,-67.427,-5615.06,5.05,5783.17,83.67
5604.5,0.287,-18.052,4255.82,4.96,5493.73,121.69
5626.0,0.348,-0.479,11646.22,5.16,5328.99,160.63
5647.5,0.368,3.649,12360.92,5.38,4971.04,-158.3
5669.0,0.365,-2.949,6138.91,5.54,4287.5,-115.83
5690.5,0.327,-15.31,-4126.96,5.76,3358.06,-72.39
5712.0,0.228,-30.173,-12533.15,7.1,2467.9,-26.4
5733.5,0.27,-79.327,-13419.58,13.92,1942.39,37.79
5755.0,0.293,2.258,-5807.65,13.92,2016.15,-152.24
5777.0,0.314,-66.979,4900.37,6.01,2666.76,-99.79
5798.5,0.322,0.351,10941.04,5.06,3477.65,-58.89
5820.0,0.333,-2.842,9010.52,4.74,4075.45,-21.34
5841.5,0.333,-6.718,1983.2,4.49,4290.09,14.66
5863.0,0.337,-12.114,-4381.0,4.13,4140.68,48.34
5884.5,0.265,0.923,-5901.92,3.8,3903.69,78.7
5906.0,0.337,-47.8,-3089.99,3.73,3951.94,107.3
5927.5,0.363,-33.816,861.26,3.8,4282.88,136.59
5949.0,0.217,-53.711,3526.2,3.59,4558.45,166.26
5971.0,0.35,-3.28,3548.44,2.87,4536.98,-167.63
5992.5,0.354,-31.52,672.49,2.24,4204.76,-149.19
6014.0,0.29,-59.789,-2782.66,2.6,3771.66,-132.93
6035.5,0.31,-5.36,-3631.7,3.58,3631.24,-108.82
6057.0,0.322,-5.553,-1831.83,4.22,3979.64,-77.34
6078.5,0.341,-24.263,-262.82,4.3,4537.37,-43.32
6100.0,0.332,-21.498,-181.21,4.06,4906.83,-10.58
6121.5,0.344,-49.637,40.25,3.89,4878.38,19.7
6143.0,0.326,-37.63,1265.61,4.05,4545.83,49.86
6165.0,0.32,-24.366,2454.82,4.33,4271.61,82.49
6186.5,0.301,-80.04,3012.44,4.51,4313.56,117.12
6208.0,0.337,-72.594,2977.5,4.6,4483.39,152.42
6229.5,0.321,-71.481,1959.45,4.74,4415.51,-171.45
6251.0,0.187,-65.918,-295.63,4.84,3932.7,-133.96
6272.5,0.281,-55.773,-3615.39,4.45,3100.84,-96.34
6294.0,0.309,-4.306,-6779.22,1.02,2208.22,-64.96
6358.5,0.255,-67.502,4811.51,3.97,2761.02,-83.46
6380.5,0.291,-78.38,8124.27,4.84,3419.06,-47.85
6402.0,0.302,3.493,5323.2,5.19,3754.34,-8.38
6423.5,0.235,-0.253,-1007.92,5.1,3854.44,32.66
6488.0,0.372,-41.047,2378.21,4.0,5555.3,-9.62
6509.5,0.293,-25.233,750.9,5.29,6991.87,30.55
6531.0,0.269,-10.635,-5369.44,5.43,8812.38,72.4
6552.5,0.324,-4.119,-7564.99,5.46,10634.2,114.79
6574.5,0.329,-5.467,38.09,5.42,11743.97,157.16
6596.0,0.218,-59.611,11632.88,5.35,11721.33,-161.03
6617.5,0.303,-6.885,14532.04,5.32,10536.13,-119.79
6639.0,0.348,1.007,3812.5,5.36,8604.08,-78.47
6660.5,0.272,-5.078,-12252.36,5.5,6669.98,-36.54
6682.0,0.319,-6.203,-19956.21,6.21,5109.91,6.91
6703.5,0.319,0.608,-12623.31,11.32,3846.91,59.78
6725.0,0.332,0.96,3422.12,12.46,3029.19,-177.4
6746.5,0.287,-6.464,15741.25,6.97,3029.46,-106.92
6768.5,0.207,-29.81,16974.96,4.56,3729.51,-69.21
6790.0,0.289,-2.675,8553.3,4.26,4609.63,-36.1
6811.5,0.327,-4.359,-3054.14,4.33,5208.69,-3.17
6833.0,0.343,-1.118,-11438.87,4.48,5418.15,31.07
6854.5,0.361,0.956,-12942.82,4.53,5509.77,66.36
6876.0,0.318,-22.596,-7195.58,4.42,5852.75,101.3
6897.5,0.351,0.025,2225.13,4.29,6436.14,134.93
6919.0,0.335,-6.342,9416.0,4.25,6826.94,167.92
6940.5,0.351,-2.375,10619.34,4.17,6682.7,-159.05
6962.5,0.274,-19.381,5785.73,3.79,6108.45,-127.41
6984.0,0.188,-34.32,-2328.84,3.29,5677.06,-100.21
7005.5,0.332,-2.423,-8493.76,3.31,6036.04,-76.4
7027.0,0.367,2.286,-8719.79,3.92,6984.44,-48.88
7048.5,0.306,-4.435,-4944.08,4.49,7724.32,-15.55
7070.0,0.314,-4.747,-1290.71,4.68,7801.16,20.75
7091.5,0.321,-5.212,1887.8,4.6,7283.62,57.16
7113.0,0.337,1.647,5928.05,4.42,6642.8,92.18
7134.5,0.323,-9.066,9296.62,4.23,6368.71,125.68
7156.5,0.334,-0.162,8910.8,4.07,6370.41,157.76
7178.0,0.349,1.678,3792.53,4.0,6175.93,-171.17
7199.5,0.327,-1.202,-3615.86,4.02,5600.26,-140.19
7221.0,0.34,0.03,-9386.27,4.04,4881.85,-108.86
7242.5,0.347,2.56,-10870.09,4.07,4480.31,-77.44
7264.0,0.3,-32.868,-7739.05,4.23,4568.0,-45.69
7285.5,0.321,-18.431,-1842.08,4.6,4753.63,-11.8
7307.0,0.332,2.181,3649.17,5.03,4670.71,25.75
7328.5,0.346,2.694,6716.76,5.24,4317.56,66.2
7350.5,0.316,-3.368,7950.94,5.08,3902.31,107.08
7372.0,0.357,2.779,7853.01,4.48,3616.19,145.09
7393.5,0.356,0.597,4870.7,3.52,3410.66,176.57
7415.0,0.337,3.399,-1312.66,2.76,3083.85,-160.3
7436.5,0.329,-2.209,-7289.51,2.6,2589.78,-140.66
7458.0,0.301,-2.456,-9285.81,2.35,2022.37,-120.03
7479.5,0.333,-0.548,-6927.81,1.24,1641.92,-104.24
7501.0,0.296,-0.579,-2221.28,0.8,1901.59,-100.83
7522.5,0.351,1.408,2931.21,2.25,2755.36,-91.85
7544.5,0.351,1.937,6695.86,3.89,3787.25,-65.95
7566.0,0.359,3.614,6712.22,4.61,4596.78,-31.55
7587.5,0.298,2.256,2327.15,4.75,4945.82,5.58
7609.0,0.322,3.34,-3077.94,4.51,4858.47,42.17
7630.5,0.306,2.026,-4709.2,4.07,4633.58,75.64
7652.0,0.307,-0.329,-1884.09,3.8,4718.45,105.29
7673.5,0.3,-5.677,1703.68,4.02,5175.74,134.63
7695.0,0.34,-18.386,3350.56,4.5,5576.46,167.67
7716.5,0.335,3.081,3218.01,4.87,5641.37,-155.55
7738.5,0.281,-3.242,1523.91,5.08,5476.32,-116.7
7760.0,0.324,-53.768,-1919.88,5.19,5366.7,-76.79
7781.5,0.33,2.952,-5838.64,5.27,5381.22,-36.09
7803.0,0.351,4.825,-7594.42,5.27,5278.45,5.06
7824.5,0.318,4.409,-5039.28,5.08,4864.06,45.67
7846.0,0.286,-2.902,1553.81,4.63,4274.05,83.93
7867.5,0.312,-0.045,8523.1,3.91,3902.56,117.49
7889.0,0.319,2.988,10889.52,3.23,3947.18,144.61
7910.5,0.339,3.875,6810.81,3.11,4158.47,167.62
7932.5,0.265,-0.818,-507.21,3.59,4256.66,-167.09
7954.0,0.285,-0.483,-6003.13,4.17,4231.95,-136.74
7975.5,0.338,3.366,-7324.44,4.59,4313.54,-102.35
7997.0,0.302,1.213,-5841.63,4.84,4619.36,-65.46
8018.5,0.292,-1.29,-3886.44,4.97,4919.84,-27.21
8040.0,0.299,0.482,-1936.9,5.05,4914.8,11.72
8061.5,0.34,4.38,1007.75,5.12,4518.97,51.11
8083.0,0.298,0.522,5019.36,5.22,3914.63,91.13
8104.5,0.295,-5.665,8171.38,5.36,3378.88,132.18
8126.5,0.305,0.592,7990.65,5.42,2998.43,174.33
8148.0,0.319,0.991,3651.39,5.22,2664.76,-143.67
8169.5,0.342,3.738,-3014.32,4.74,2355.73,-104.58
8191.0,0.313,2.416,-8257.31,4.33,2209.49,-70.08
8212.5,0.316,2.557,-9048.79,4.29,2255.35,-37.45
8234.0,0.263,-2.413,-5596.72,4.43,2302.97,-3.45
8255.5,0.308,0.748,-478.72,4.31,2191.1,31.23
8277.0,0.29,1.987,4045.11,3.68,1929.38,63.47
8298.5,0.296,-15.912,6731.87,2.45,1788.43,88.41
8320.5,0.288,-49.015,6595.81,1.6,2131.56,101.43
8342.0,0.298,-49.065,3301.97,2.3,2877.36,113.18
8363.5,0.305,-66.54,-1409.61,3.66,3673.5,137.14
8385.0,0.3,-47.439,-4202.73,4.49,4237.79,169.97
8406.5,0.27,-5.169,-3335.05,4.84,4500.36,-153.23
8428.0,0.275,-3.141,-695.48,4.96,4645.11,-114.99
8449.5,0.3,1.882,387.75,5.02,4894.77,-76.24
8471.0,0.297,2.866,-1130.34,5.08,5212.84,-37.0
8492.5,0.308,1.438,-3283.26,5.09,5368.77,2.63
8514.5,0.279,0.863,-3198.14,5.04,5280.09,42.07
8536.0,0.286,2.722,143.89,4.97,5188.3,80.87
8557.5,0.293,-6.638,4784.3,4.95,5355.6,119.26
8579.0,0.289,-76.947,7651.98,4.97,5631.76,157.77
8600.5,0.258,0.752,6993.55,4.91,5698.54,-163.66
8622.0,0.283,2.94,2728.23,4.73,5539.37,-126.06
8643.5,0.283,1.415,-3670.24,4.51,5485.74,-90.2
8665.0,0.327,0.287,-9085.39,4.34,5781.23,-55.99
8686.5,0.291,1.633,-10465.32,4.18,6175.19,-22.92
8708.5,0.266,-0.128,-6940.8,3.98,6246.33,8.88
8730.0,0.284,3.257,-75.62,3.81,5859.67,38.84
8751.5,0.277,2.652,6744.94,3.84,5284.38,68.06
8773.0,0.289,4.176,10099.46,4.02,5000.79,98.47
8794.5,0.287,1.49,9118.73,4.21,5132.81,130.51
8816.0,0.272,-0.35,5141.45,4.27,5283.92,163.74
8837.5,0.283,-1.09,-167.52,4.09,5057.79,-163.2
8859.0,0.284,1.028,-5628.97,3.51,4350.83,-132.73
8880.5,0.302,3.054,-9519.19,2.34,3365.59,-108.67
8902.0,0.286,1.828,-9546.2,1.36,2540.97,-96.38
8924.0,0.259,-62.129,-4788.99,1.91,2398.84,-87.62
8945.5,0.234,-71.909,2371.15,3.28,2913.9,-66.69
8967.0,0.24,-69.302,7299.82,4.08,3515.23,-36.67
8988.5,0.253,-58.406,7204.08,4.32,3826.99,-3.41
9010.0,0.218,-59.327,3512.96,4.34,3752.59,30.3
9031.5,0.255,1.225,-300.0,4.35,3412.89,63.97
9053.0,0.283,1.275,-1958.25,4.37,3070.84,97.84
9074.5,0.257,1.594,-1377.02,4.29,2907.82,131.78
9096.0,0.259,1.475,-57.81,3.95,2834.46,164.38
9118.0,0.266,3.439,150.31,3.47,2645.8,-166.87
9139.5,0.265,2.34,-1133.74,3.43,2263.07,-141.73
9161.0,0.284,3.602,-2353.97,4.31,1791.46,-113.57
9182.5,0.293,4.638,-2318.79,7.57,1419.09,-74.91
9204.0,0.218,-27.229,-1522.8,13.92,1368.84,3.93
9225.5,0.253,-36.135,-246.64,12.27,1613.64,142.46
9247.0,0.256,-21.64,2101.88,6.0,1963.31,-165.67
9268.5,0.23,-0.883,4572.99,5.02,2455.85,-124.35
9290.0,0.233,-8.905,4578.86,4.46,3169.76,-87.83
9312.0,0.265,1.701,1268.27,4.05,3997.61,-55.08
9333.5,0.254,0.155,-3094.42,3.77,4706.32,-24.99
9355.0,0.253,-1.402,-5506.12,3.62,5096.02,3.41
9376.5,0.271,2.101,-4669.34,3.66,5180.9,31.16
9398.0,0.175,0.573,-1607.4,3.92,5284.03,60.2
9419.5,0.279,3.794,1664.01,4.29,5801.07,92.07
9441.0,0.255,4.751,4172.58,4.61,6619.0,126.85
9462.5,0.24,3.352,5918.54,4.78,7203.01,163.58
9484.0,0.288,4.039,5970.88,4.84,7178.21,-158.89
9506.0,0.285,2.734,2656.18,4.83,6572.98,-121.26
9527.5,0.282,3.22,-3721.58,4.76,5760.14,-83.94
9549.0,0.27,2.935,-9761.42,4.6,5148.38,-47.44
9570.5,0.292,4.949,-11065.01,4.3,4747.85,-12.6
9592.0,0.306,1.571,-5858.56,3.73,4259.58,19.23
9613.5,0.297,4.772,3116.5,2.73,3533.37,45.35
9635.0,0.299,4.539,10388.49,1.68,2677.24,61.57
9656.5,0.261,2.229,11584.81,1.73,1932.13,71.46
9678.0,0.283,0.081,6527.36,2.72,1593.42,88.36
9700.0,0.254,2.711,-871.53,3.53,1702.89,113.67
9721.5,0.273,-1.236,-6025.09,3.88,1910.35,143.2
9743.0,0.268,-0.556,-6969.0,3.87,1973.71,173.93
9764.5,0.285,3.659,-4852.09,3.33,1854.84,-156.74
9786.0,0.294,4.091,-1981.36,0.31,1642.88,-134.41
9850.5,0.274,4.552,2778.92,3.31,1716.88,-161.67
9872.0,0.24,-66.166,3636.7,4.1,1956.83,-131.01
9894.0,0.223,-55.119,3319.12,4.23,2346.41,-98.1
9915.5,0.248,-46.615,1130.82,4.12,2861.97,-65.31
9937.0,0.252,2.02,-2143.23,3.83,3347.33,-34.13
9958.5,0.275,2.439,-4388.46,3.4,3620.27,-5.9
9980.0,0.259,-21.416,-3929.57,2.94,3573.5,18.6
10001.5,0.249,-20.961,-1136.67,2.61,3239.86,39.71
10023.0,0.226,-42.184,1971.42,2.5,2847.34,59.05
10044.5,0.179,-24.752,3498.09,2.55,2867.04,78.44
10066.0,0.223,-2.758,2956.52,2.71,3610.19,98.66
10088.0,0.247,0.391,1112.35,3.02,4771.56,120.54
10109.5,0.225,-6.885,-756.49,3.47,5850.64,145.55
10131.0,0.21,-4.393,-1356.62,3.9,6443.97,174.35
10152.5,0.226,-6.714,-346.45,4.16,6378.88,-153.99
10174.0,0.281,3.511,674.49,4.21,5775.98,-121.09
10195.5,0.278,1.254,-417.94,4.06,4991.33,-88.61
12502.0,0.391,-9.901,3063.19,4.64,7688.69,47.71
12523.5,0.402,-11.63,4866.02,4.63,7495.11,83.8
12545.0,0.398,-12.255,6239.03,4.62,7805.56,119.63
12566.5,0.398,-11.994,5889.79,4.66,8314.1,155.57
12588.0,0.407,-12.881,3314.16,4.68,8436.79,-168.11
12609.5,0.408,-13.957,-1101.49,4.6,8045.51,-131.86
12631.5,0.405,-14.146,-6564.59,4.42,7576.1,-96.67
12653.0,0.408,-14.495,-10983.29,4.18,7572.38,-63.3
12674.5,0.406,-13.174,-11256.19,4.02,7947.19,-31.73
12696.0,0.396,-14.446,-6165.1,4.01,8082.6,-0.85
12717.5,0.39,-14.798,1878.88,4.07,7601.97,30.47
12739.0,0.409,-15.405,9031.82,4.08,6638.83,62.26
12760.5,0.413,-16.306,12605.15,4.03,5686.91,93.83
12782.0,0.405,-14.896,11432.98,3.94,5203.17,124.73
12803.5,0.395,-13.164,5907.33,3.83,5086.47,154.92
12825.5,0.389,-15.117,-1798.12,3.66,4870.28,-175.78
12847.0,0.384,-12.479,-8567.12,3.31,4301.42,-148.23
12868.5,0.384,-11.479,-11756.16,2.5,3432.04,-124.47
12890.0,0.364,-11.719,-10207.14,0.76,2481.57,-109.37
12933.0,0.271,-20.519,2395.42,0.55,1683.23,-118.56
12954.5,0.32,-20.892,8141.64,2.5,2430.8,-104.11
12976.0,0.361,-12.168,9930.81,3.31,3616.27,-79.7
12997.5,0.298,-12.908,6870.38,3.49,4879.64,-52.78
13019.5,0.348,-11.478,809.68,3.55,5903.01,-25.61
13041.0,0.282,-12.076,-4832.01,3.68,6413.8,2.28
13062.5,0.322,-8.716,-7507.51,3.85,6334.85,31.56
13084.0,0.334,-8.576,-6327.19,3.94,5915.56,62.07
13105.5,0.332,-8.063,-1768.8,3.89,5644.77,92.77
13127.0,0.339,-8.584,4053.58,3.72,5815.8,122.4
13148.5,0.338,-8.198,7638.8,3.53,6157.19,150.53
13170.0,0.307,-9.917,6655.71,3.37,6188.91,177.25
13191.5,0.345,-9.136,1773.76,3.23,5683.61,-157.18
13213.5,0.325,-9.776,-3993.51,3.03,4711.02,-132.59
13235.0,0.341,-10.694,-7555.57,2.76,3506.83,-110.23
13256.5,0.317,-11.585,-7198.54,2.75,2346.92,-89.7
13278.0,0.344,-12.438,-3361.43,2.42,1454.18,-67.51
13342.5,0.343,-17.218,6746.11,3.17,1130.47,-124.84
13364.0,0.341,-18.039,6100.23,4.46,1374.7,-92.07
13385.5,0.298,-21.846,2288.43,5.03,1579.45,-55.64
13407.5,0.347,-14.612,-3257.06,7.48,1732.44,-13.93
13429.0,0.366,-13.965,-6943.54,12.99,2078.59,60.49
13450.5,0.369,-13.923,-5819.58,11.49,2865.34,-172.37
13472.0,0.356,-12.916,-386.74,5.89,4207.38,-121.16
13493.5,0.37,-13.702,4955.27,4.97,5882.65,-80.91
13515.0,0.382,-12.909,5216.3,4.62,7410.29,-44.0
13536.5,0.383,-13.153,75.2,4.4,8314.27,-9.23
13558.0,0.39,-12.756,-5568.7,4.27,8338.58,24.25
13579.5,0.389,-14.757,-6543.57,4.18,7592.12,57.09
948.5,0.471,-30.252,-8.68,10.57,780.63,96.84
970.0,0.427,-32.295,-47.19,13.92,1289.75,-99.13
991.5,0.444,-33.626,1075.54,9.55,1831.72,-13.81
1013.0,0.439,-32.615,-514.44,7.44,2481.78,49.03
1034.5,0.453,-5.473,-2764.61,7.07,3111.7,101.6
1056.0,0.454,-20.378,-2131.5,7.46,3515.93,158.68
1078.0,0.47,-8.373,3882.46,7.09,3667.98,-142.55
1099.5,0.436,-4.966,6988.88,5.93,3668.78,-91.29
1121.0,0.452,-8.678,1587.56,5.41,3621.72,-50.53
1142.5,0.424,-19.397,-4947.02,6.11,3598.66,-7.38
1164.0,0.453,-17.199,-8424.58,6.74,3531.8,44.36
1185.5,0.484,-14.922,-6449.64,6.28,3427.05,97.29
1207.0,0.452,-5.282,1925.53,5.5,3333.99,141.87
1228.5,0.475,-12.407,8873.73,5.68,3201.93,-177.33
1250.0,0.439,-10.975,9914.05,6.2,2967.43,-130.04
1271.5,0.467,-5.03,4859.29,6.17,2625.76,-81.06
1293.5,0.475,-7.845,-4109.26,5.56,2288.97,-34.36
1315.0,0.476,-6.12,-10360.96,3.53,2018.62,5.26
1336.5,0.455,-6.111,-8625.41,3.09,1761.58,20.48
1358.0,0.483,-8.02,-2006.11,6.03,1504.56,53.29
1379.5,0.45,-8.348,2896.49,8.39,1276.54,114.1
1401.0,0.443,-8.622,7143.97,3.45,1070.94,-176.55
1487.5,0.461,-6.595,-5649.71,7.99,1638.7,144.87
1509.0,0.47,-6.446,-4624.39,8.84,1899.44,-142.29
1530.5,0.446,-6.996,876.54,5.61,2162.6,-77.95
1552.0,0.452,-7.376,640.33,3.16,2454.87,-55.19
1573.5,0.454,-7.566,790.86,5.72,2659.95,-28.83
1595.0,0.454,-7.018,-384.1,7.68,2776.67,33.59
1616.5,0.479,-6.792,-2693.46,2.87,2808.95,90.35
1638.0,0.463,-6.755,2301.25,2.39,2996.58,78.16
1659.5,0.452,-6.111,2071.65,8.02,3185.25,127.51
1681.5,0.468,-4.122,2804.95,10.05,3285.82,-157.37
1746.0,0.467,-7.569,-6150.21,11.19,3201.82,-87.46
1767.5,0.441,-18.66,-2879.5,11.11,3418.03,-0.51
1789.0,0.469,-17.922,-7481.56,10.34,3513.74,84.91
1810.5,0.472,-18.082,-2942.62,8.52,3450.8,159.9
1832.0,0.482,-17.667,7758.82,7.34,3343.43,-142.89
1853.5,0.421,-15.273,11712.64,7.5,3399.06,-86.13
1875.5,0.401,-17.896,6385.27,7.16,3370.11,-26.44
1897.0,0.418,-13.595,-4824.16,6.05,3295.37,24.95
1918.5,0.444,-10.412,-10398.66,5.51,3088.39,67.53
1940.0,0.429,-15.695,-7333.73,5.2,2867.52,110.52
1961.5,0.422,-14.528,848.23,3.97,2828.08,148.18
1983.0,0.424,-8.871,6692.78,3.17,2854.66,172.09
2004.5,0.429,-11.175,6423.71,2.73,3034.69,-162.59
2026.0,0.425,-16.937,2543.12,1.98,3448.71,-145.47
2047.5,0.391,-16.1,-2517.68,3.57,4231.41,-131.85
2069.5,0.418,-16.946,-2597.44,6.13,5260.84,-90.14
2091.0,0.436,-15.48,-291.24,6.96,5978.98,-36.75
2112.5,0.423,-9.024,-5290.61,6.63,6168.35,17.94
2134.0,0.421,-9.256,-9294.41,4.98,5831.21,66.09
2155.5,0.457,-5.216,-815.4,3.78,5363.95,95.22
2177.0,0.389,-8.386,8344.19,5.38,5069.8,124.76
2198.5,0.425,-7.733,10941.78,7.79,4941.36,178.68
2220.0,0.4,-7.597,12440.22,10.11,4622.52,-114.3
2241.5,0.475,-15.057,2338.46,13.92,4561.13,-24.41
2263.5,0.378,-18.144,-14808.88,13.92,5017.54,129.7
2285.0,0.426,-6.52,-16656.69,8.77,6200.23,-155.22
2306.5,0.424,-8.454,-1707.6,7.83,7633.7,-94.21
2328.0,0.431,-7.529,9777.98,7.77,8596.77,-33.66
2349.5,0.414,-6.244,1310.62,7.4,8884.7,26.34
2371.0,0.434,-5.936,-9783.47,6.03,8664.39,81.13
2392.5,0.399,-6.795,-1189.06,4.4,8370.5,119.85
2414.0,0.456,-6.754,10929.48,5.05,8181.0,149.34
2435.5,0.383,-8.053,14040.86,6.95,7829.01,-161.82
2457.5,0.393,-14.329,13907.74,7.14,7029.1,-102.72
2479.0,0.408,-10.218,-2382.08,1.45,6103.69,-50.97
2522.0,0.44,-4.79,-17393.36,5.17,6101.63,-52.33
2543.5,0.358,-9.645,-5573.29,6.13,6396.39,0.08
2565.0,0.399,-4.357,-343.17,4.05,6471.27,42.86
2586.5,0.378,-6.146,8314.9,3.38,6526.47,62.91
2608.0,0.388,-4.749,12565.14,5.01,7023.8,95.3
2629.5,0.399,-5.805,10036.65,5.24,7968.19,140.66
2651.5,0.443,-6.186,9178.41,3.98,8992.94,176.7
2673.0,0.372,-4.904,2336.29,4.18,9749.11,-157.55
2694.5,0.425,-5.187,-5201.46,5.82,10616.34,-118.39
2716.0,0.39,-5.346,-6051.9,6.92,11361.98,-67.15
2737.5,0.388,-5.274,-13092.14,7.13,11456.23,-11.06
2759.0,0.368,-5.271,-24437.63,6.31,10748.84,43.54
2780.5,0.401,-4.052,-13198.12,4.23,9372.24,86.92
2802.0,0.376,-4.589,14695.36,2.95,8200.97,109.24
2823.5,0.353,-4.135,28440.64,4.29,8158.61,132.71
2845.5,0.316,-8.746,22542.15,6.23,8395.14,175.82
2867.0,0.41,-16.388,12416.79,6.93,8561.75,-130.66
2888.5,0.376,-14.413,-820.76,6.52,8447.62,-76.56
2910.0,0.437,-27.268,-20946.25,5.66,8059.78,-29.53
2931.5,0.446,-23.966,-31141.75,5.42,7541.57,11.28
2953.0,0.437,-11.688,-22811.74,5.5,6869.68,54.64
2974.5,0.454,-7.486,-1970.0,4.44,6358.38,96.58
2996.0,0.421,-13.3,20273.03,3.33,6563.76,123.54
3017.5,0.451,-13.678,27086.29,4.17,7120.21,148.32
3039.5,0.451,-2.878,19136.04,5.21,7676.89,-171.81
3061.0,0.452,-9.297,7711.8,4.56,8288.55,-130.82
3082.5,0.451,-7.501,-7092.87,3.86,9441.79,-100.97
3104.0,0.438,-9.322,-17547.33,4.73,11235.54,-70.96
3125.5,0.426,-9.59,-17094.29,5.96,12696.5,-27.53
3147.0,0.458,-14.129,-17355.61,6.16,13214.77,21.51
3168.5,0.423,-12.445,-14014.26,5.52,12905.08,68.03
3190.0,0.422,-20.371,5604.2,4.73,12413.66,107.17
3211.5,0.422,-58.751,26842.43,4.71,12251.51,141.5
3233.5,0.381,-14.934,31692.61,5.39,12020.23,-179.76
3255.0,0.457,-63.715,21772.63,5.83,11117.42,-134.78
3276.5,0.42,-18.92,113.24,5.56,9715.26,-89.29
3298.0,0.428,-5.782,-26164.08,5.38,8168.56,-48.46
3319.5,0.365,-32.041,-37569.66,6.36,6937.94,-5.81
3341.0,0.419,-24.853,-28434.23,8.67,5914.37,50.32
3362.5,0.425,-12.087,-4076.93,11.63,4992.69,128.78
